Mukachevo,2,Ukraine,48.45000076,22.71666718,Ukraine Standard Time
Multan,5,Pakistan,30.1902771,71.45805359,Pakistan Standard Time
Mumbai,5.5,India,18.93333244,72.84999847,India Standard Time
Munich,1,Germany,48.13333511,11.58333302,W. Europe Standard Time
Munnar,5.5,India,10.08472252,77.06138611,India Standard Time
Murmansk,3,Russia,68.98332977,33.13333511,Russian Standard Time
Murom,3,Russia,55.56666565,42.01666641,Russian Standard Time
Murree,5,Pakistan,33.90638733,73.39389038,Pakistan Standard Time
Muscat,4,Oman,23.60000038,58.58333206,Arabian Standard Time
Myrtle Beach,-5,United States,33.69666672,-78.89416504,Eastern Standard Time
Mysore,5.5,India,12.29583359,76.63944244,India Standard Time
Nabeul,1,Tunisia,36.45444489,10.73444462,W. Central Africa Standard Time
Nadiad,5.5,India,22.70000076,72.87000275,India Standard Time
Nagasaki,9,Japan,32.76666641,129.8666687,Tokyo Standard Time
Nagoya,9,Japan,35.15000153,136.9166718,Tokyo Standard Time
Nagpur,5.5,India,21.1558342,79.08916473,India Standard Time
Naha,9,Japan,26.20472145,127.6924973,Tokyo Standard Time
Nairobi,3,Kenya,-1.283290029,36.81669617,E. Africa Standard Time
Nakhodka,10,Russia,42.81638718,132.8666687,Vladivostok Standard Time
Nanaimo ,-8,Canada,49.16444397,-123.9366684,Pacific Standard Time
Nanjing,8,China,32.04999924,118.7833328,China Standard Time
Nantes,1,France,47.21666718,-1.566666722,Romance Standard Time
Napier,12,New Zealand,-39.50500107,176.8997192,New Zealand Standard Time
Naples,1,Italy,40.84000015,14.25277805,W. Europe Standard Time
Narvik,1,Norway,68.44999695,17.43333244,W. Europe Standard Time
Nashville,-6,United States,36.16666794,-86.78333282,Central Standard Time
Nassau,-5,Bahamas,25.06666756,-77.33333588,Eastern Standard Time
Navasota,-6,United States,30.38333321,-96.08333588,Central Standard Time
Navi Mumbai,5.5,India,19.03305626,73.02972412,India Standard Time
N'Djamena,1,Chad,12.10000038,15.05000019,W. Central Africa Standard Time
Negombo,5.5,Sri Lanka,7.209444523,79.83416748,India Standard Time
Neuquen,-3,Argentina,-38.95000076,-68.06666565,SA Eastern Standard Time
New Delhi,5.5,India,28.61666679,77.21670532,India Standard Time
New Orleans,-6,United States,29.9533329,-90.0688858,Central Standard Time
New Ross,0,Ireland,52.40000153,-6.949999809,GMT Standard Time
New Westminster ,-8,Canada,49.20360947,-122.9147186,Pacific Standard Time
New York,-5,United States,40.73333359,-73.91638947,Eastern Standard Time
Newark,-5,United States,40.73555374,-74.17250061,Eastern Standard Time
Newcastle,10,Australia,-32.92638779,151.7811127,AUS Eastern Standard Time
Newcastle upon Tyne,0,United Kingdom,54.97583389,-1.610277772,GMT Standard Time
Newport,0,United Kingdom,51.59999847,-2.983333349,GMT Standard Time
Niagara Falls,-5,Canada,43.09999847,-79.09999847,Eastern Standard Time
Niagara Falls,-5,United States,43.09999847,-79.05000305,Eastern Standard Time
Niamey,1,Niger,13.51666641,2.116666555,W. Central Africa Standard Time
Nice,1,France,43.70000076,7.266666889,Romance Standard Time
Nicosia,2,Cyprus,35.16666794,33.36666489,FLE Standard Time
Niigata,9,Japan,37.91666794,139.0500031,Tokyo Standard Time
Nikolaev,2,Ukraine,46.96666718,32.01638794,Ukraine Standard Time
Nimes,1,France,43.84999847,4.349999905,Romance Standard Time
Ningbo,8,China,29.86833382,121.5438919,China Standard Time
Nizhniy Novgorod,3,Russia,56.28333282,43.93333435,Russian Standard Time
Nogales,-7,Mexico,31.33083344,-110.944725,US Mountain Standard Time
Nome,-9,United States,64.53305817,-164.6000061,Alaskan Standard Time
Norfolk,-5,United States,36.84999847,-76.28333282,Eastern Standard Time
North Bay,-5,Canada,46.31916809,-79.43416595,Eastern Standard Time
North Bend,-8,United States,43.40638733,-124.2244415,Pacific Standard Time
North Ryde,10,Australia,-33.79666519,151.1244507,AUS Eastern Standard Time
Norwich,0,United Kingdom,52.65000153,1.283333302,GMT Standard Time
Nouakchott,0,Mauritania,18.08333397,-15.98333359,Greenwich Standard Time
Noumea,11,New Caledonia,-22.26666641,166.4499969,Central Pacific Standard Time
Novgorod,3,Russia,58.54999924,31.28333282,Russian Standard Time
Novorossiysk,3,Russia,44.71666718,37.78333282,Russian Standard Time
Novosibirsk,6,Russia,55.04110718,82.91666412,Novosibirsk Standard Time
Nuevo Laredo,-6,Mexico,27.48111153,-99.5605545,Central Standard Time
Nuku'alofa,13,Tonga,-21.01666641,-174,Tonga Standard Time
Nurnberg,1,Germany,49.45000076,11.0666666,W. Europe Standard Time
Nuuk,-3,Greenland,64.18333435,-51.71666718,Greenland Standard Time
Ocala,-5,United States,29.18777847,-82.1305542,Eastern Standard Time
Odense,1,Denmark,55.39638901,10.3908329,Romance Standard Time
Odessa,2,Ukraine,46.46666718,30.71666718,Ukraine Standard Time
Ohrid,1,Macedonia,41.12166595,20.81944466,Central European Standard Time
Ojinaga,-6,Mexico,29.55583382,-104.417778,Central Standard Time
Okara,5,Pakistan,30.80138969,73.44833374,Pakistan Standard Time
Okha,10,Russia,53.5830574,142.9333344,Sakhalin Standard Time
Okhotsk,10,Russia,59.34999847,143.1999969,Khabarovsk Standard Time
Okinawa,9,Japan,26.33888817,127.8155518,Tokyo Standard Time
Oklahoma City,-6,United States,35.46666718,-97.51667023,Central Standard Time
Olanchito,-6,Honduras,15.48333359,-86.56639099,Central America Standard Time
Olinda,-3,Brazil,-8,-34.84999847,SA Eastern Standard Time
Olympia,-8,United States,47.04499817,-122.9016647,Pacific Standard Time
Omaha,-6,United States,41.25972366,-95.9422226,Central Standard Time
Omsk,6,Russia,55.06666565,73.25,Novosibirsk Standard Time
Onitsha,1,Nigeria,6.166666508,6.783333302,W. Central Africa Standard Time
Ootacamund,5.5,India,11.41166687,76.69472504,India Standard Time
Oradea,2,Romania,47.04999924,21.93333244,FLE Standard Time
Oran,1,Algeria,35.69111,-0.64167,W. Central Africa Standard Time
Orange,10,Australia,-33.2836113,149.1000061,AUS Eastern Standard Time
Oranjestad,-4,Aruba,12.52444458,-70.02639008,SA Western Standard Time
Orlando,-5,United States,28.53305626,-81.38305664,Eastern Standard Time
Osaka,9,Japan,34.66670227,135.5,Tokyo Standard Time
Oshawa,-5,Canada,43.88999939,-78.86000061,Eastern Standard Time
Oslo,1,Norway,59.93333435,10.6833334,W. Europe Standard Time
Ostrov,3,Russia,57.34999847,28.31666756,Russian Standard Time
Ottawa,-5,Canada,45.42361069,-75.69805908,Eastern Standard Time
Ouagadougou,0,Burkina Faso,12.36666679,-1.533333302,Greenwich Standard Time
Ouargla,1,Algeria,31.94932,5.32502,W. Central Africa Standard Time
Oulu,2,Finland,65.01667023,25.46666718,FLE Standard Time
Oviedo,1,Spain,43.36666489,-5.849999905,Romance Standard Time
Padang,7,Indonesia,-0.949999988,100.3499985,SE Asia Standard Time
Pahoa,-10,United States,19.49749947,-154.9508362,Hawaiian Standard Time
Palembang,7,Indonesia,-2.983333349,104.75,SE Asia Standard Time
Palikir,11,Micronesia Federated States of,6.916666508,158.1833344,Central Pacific Standard Time
Palma,1,Spain,39.59999847,2.650000095,Romance Standard Time
Palmas,-3,Brazil,-10.16888905,-48.33166504,Bahia Brazil Standard Time
Palo Alto,-8,United States,37.45000076,-122.1500015,Pacific Standard Time
Panaji,5.5,India,15.49222183,73.81833649,India Standard Time
Panama City,-5,Panama,8.94972229,-78.5,SA Pacific Standard Time
Pangkor,8,Malaysia,4.212777615,100.5680542,Singapore Standard Time
Papeete,-10,French Polynesia,-17.53333282,-149.5666656,Hawaiian Standard Time
Paramaribo,-3,Suriname,5.816666603,-55.16666794,SA Eastern Standard Time
Paraparaumu,12,New Zealand,-40.91361237,175.0088959,New Zealand Standard Time
Paris,1,France,48.86669922,2.333297729,Romance Standard Time
Parsippany,-5,United States,40.85777664,-74.42694092,Eastern Standard Time
Patna,5.5,India,25.61388969,85.13527679,India Standard Time
Patras,2,Greece,38.25361252,21.73638916,FLE Standard Time
Pearl,-6,United States,32.27444458,-90.13194275,Central Standard Time
Pedro Juan Caballero,-4,Paraguay,-22.53333282,-55.75,Paraguay Standard Time
Pensacola,-6,United States,30.4738884,-87.21221924,Central Standard Time
Penza,3,Russia,53.20000076,45,Russian Standard Time
Perm,5,Russia,58,56.25,Ekaterinburg Standard Time
Perth,8,Australia,-31.96666718,115.8166656,W. Australia Standard Time
Peshawar,5,Pakistan,34.00416565,71.54472351,Pakistan Standard Time
Peterhof,3,Russia,59.86666489,29.91666603,Russian Standard Time
Petropavlovsk,12,Russia,53.01638794,158.6497192,Petropavlovsk Standard Time
Petropolis,-3,Brazil,-22.5047226,-43.18222046,E. South America Standard Time
Philadelphia,-5,United States,39.95166779,-75.16388702,Eastern Standard Time
Philipsburg,-4,Sint Maarten,18.02916718,-63.04750061,SA Western Standard Time
Phnom Penh,7,Cambodia,11.5666666,104.9166641,SE Asia Standard Time
Phoenix,-7,United States,33.45000076,-112.066391,US Mountain Standard Time
Phuket,7,Thailand,7.883333206,98.3833313,SE Asia Standard Time
Pickering,-5,Canada,43.83805466,-79.08361053,Eastern Standard Time
Piedras Negras,-6,Mexico,28.6977787,-100.5247192,Central Standard Time
Pierre,-6,United States,44.37749863,-100.3177795,Central Standard Time
Piestany,1,Slovakia,48.59999847,17.81666756,Central Europe Standard Time
Pirot,1,Serbia,43.16638947,22.60138893,Central Europe Standard Time
Pisa,1,Italy,43.71611023,10.39666653,W. Europe Standard Time
Pittsburgh,-5,United States,40.4383316,-80.0019455,Eastern Standard Time
Piura,-5,Peru,-5.193611145,-80.62472534,SA Pacific Standard Time
Playa del Carmen,-5,Mexico,20.62861061,-87.07971954,"Quintana Roo, Mexico"
Plymouth,0,United Kingdom,50.40000153,-4.166666508,GMT Standard Time
Podgorica,1,Montenegro,42.44250107,19.26861191,Central Europe Standard Time
Point Pleasant Beach,-5,United States,40.09166718,-74.04972076,Eastern Standard Time
Polonnaruwa,5.5,Sri Lanka,7.932777882,81.00805664,India Standard Time
Pomalaa,8,Indonesia,-4.053333282,121.5958328,Singapore Standard Time
Ponta Delgada,-1,Portugal,37.75,-25.66666603,Azores Standard Time
Poole,0,United Kingdom,50.71500015,-1.987222195,GMT Standard Time
Porbandar,5.5,India,21.64333344,69.61194611,India Standard Time
Porirua,12,New Zealand,-41.13416672,174.8413849,New Zealand Standard Time
Port Angeles,-8,United States,48.11583328,-123.4608307,Pacific Standard Time
Port Arthur,10,Australia,-43.15000153,147.8500061,Tasmania Standard Time
Port Elizabeth,2,South Africa,-33.96666718,25.58333397,South Africa Standard Time
Port Harcourt,1,Nigeria,4.716666698,7,W. Central Africa Standard Time
Port Hedland,8,Australia,-20.31666756,118.5999985,W. Australia Standard Time
Port Louis,4,Mauritius,-20.16194534,57.49888992,Mauritius Standard Time
Port Moresby,10,Papua New Guinea,-9.464706421,147.1925049,West Pacific Standard Time
Port of Spain,-4,Trinidad and Tobago,10.66666698,-61.5,SA Western Standard Time
Port Orange,-5,United States,29.13333321,-81,Eastern Standard Time
Port Vila,11,Vanuatu,-17.73333359,168.3166656,Central Pacific Standard Time
Port-au-Prince,-5,Haiti,18.53305626,-72.33333588,Haiti Standard Time
Portland,-8,United States,45.5233345,-122.6699982,Pacific Standard Time
Porto,0,Portugal,41.16666794,-8.583333015,GMT Standard Time
Porto Alegre,-3,Brazil,-30.03333282,-51.20000076,E. South America Standard Time
Porto Novo,1,Benin,6.483333111,2.633333445,W. Central Africa Standard Time
Portsmouth,0,United Kingdom,50.81666565,-1.083333373,GMT Standard Time
Posadas,-3,Argentina,-27.39972305,-55.90000153,Argentina Standard Time
Prague,1,Czech Republic,50.08333206,14.4333334,Central Europe Standard Time
Praia,-1,Cape Verde,14.91666698,-23.51666641,Cape Verde Standard Time
Prievidza,1,Slovakia,48.77083206,18.62083244,Central Europe Standard Time
Prince George ,-8,Canada,53.91722107,-122.7497253,Pacific Standard Time
Princeton,-5,United States,40.34972382,-74.65972137,Eastern Standard Time
Pristina,1,Kosovo,42.67416763,21.17888832,Central Europe Standard Time
Progreso,-6,Mexico,21.28000069,-89.66999817,Mexico Standard Time
Pskov,3,Russia,57.81666565,28.35000038,Russian Standard Time
Puebla,-6,Mexico,19.04999924,-98.16666412,Mexico Standard Time
Puerto Ayora,-6,Ecuador,-0.745277762,-90.31361389,Central America Standard Time
Puerto Baquerizo Moreno,-6,Ecuador,-0.901388884,-89.61055756,Central America Standard Time
Puerto Penasco,-7,Mexico,31.31805611,-113.5366669,US Mountain Standard Time
Puerto Plata,-4,Dominican Republic,19.7966671,-70.69249725,SA Western Standard Time
Puerto Vallarta,-6,Mexico,20.65083313,-105.2152786,Mexico Standard Time
Pune,5.5,India,18.53333282,73.8666687,India Standard Time
Puri,5.5,India,19.79916573,85.82499695,India Standard Time
Puttgarden,1,Germany,54.49611282,11.21249962,W. Europe Standard Time
Pyongyang,8.5,Korea North,39,125.7830582,North Korea Standard Time
Qatif,3,Saudi Arabia,26.66666603,49.96222305,Arab Standard Time
Qingdao,8,China,36.08333206,120.3333359,China Standard Time
Quartzsite,-7,United States,33.66388702,-114.2300034,US Mountain Standard Time
Quebec City,-5,Canada,46.8125,-71.21472168,Eastern Standard Time
Quetta,5,Pakistan,30.20999908,67.02249908,Pakistan Standard Time
Quezaltenango,-6,Guatemala,14.83333302,-91.51667023,Guatemala Standard Time
Quito,-5,Ecuador,-0.216705322,-78.5,SA Pacific Standard Time
Rabat,0,Morocco,34.03305435,-5.150000095,Morocco Standard Time
Rahim Yar Khan,5,Pakistan,28.41666603,70.29972076,Pakistan Standard Time
Rajahmundry,5.5,India,17.0102787,81.78778076,India Standard Time
Raleigh,-5,United States,35.77972412,-78.64333344,Eastern Standard Time
Ramstein,1,Germany,49.45000076,7.550000191,W. Europe Standard Time
Ranchi,5.5,India,23.35861206,85.33388519,India Standard Time
Rangoon,6.5,Burma,16.78333282,96.16666412,Myanmar Standard Time
Rapallo,1,Italy,44.34999847,9.233888626,W. Europe Standard Time
Ras Al Khaimah,4,United Arab Emirates,25.78861046,55.94444275,Arabian Standard Time
Rawson,-3,Argentina,-43.29999924,-65.10028076,SA Eastern Standard Time
Reading,0,United Kingdom,51.45500183,-0.969166696,GMT Standard Time
Recife,-3,Brazil,-8.054166794,-34.8758316,SA Eastern Standard Time
Red Deer,-7,Canada,52.26805496,-113.8111115,Mountain Standard Time
Redmond,-8,United States,47.66666794,-122.1166687,Pacific Standard Time
Reghaia,1,Algeria,36.7631,3.3426,W. Central Africa Standard Time
Regina,-6,Canada,50.44722366,-104.6180573,Canada Central Standard Time
Reims,1,France,49.23333359,4.033333302,Romance Standard Time
Rennes,1,France,48.11666489,-1.683333278,Romance Standard Time
Reno,-8,United States,39.53027725,-119.8144455,Pacific Standard Time
Revelstoke ,-8,Canada,50.99694443,-118.1977768,Pacific Standard Time
Reykjavik,0,Iceland,64.15000153,-20.03333282,Greenwich Standard Time
Reynosa,-6,Mexico,26.06666756,-98.28305817,Central Standard Time
Rhodes,2,Greece,36.43361282,28.21999931,FLE Standard Time
Richmond,-5,United States,39.82888794,-84.89027405,Eastern Standard Time
Richmond,-5,United States,37.55361176,-77.46055603,Eastern Standard Time
Riga,2,Latvia,56.94998932,24.10000038,FLE Standard Time
Rio Branco,-5,Brazil,-9.973889351,-67.80750275,"Rio Branco, Brazil"
Rio Cuarto,-3,Argentina,-33.12805557,-64.35472107,Argentina Standard Time
Rio de Janeiro,-3,Brazil,-22.90361023,-43.20944595,E. South America Standard Time
Rio Gallegos,-3,Argentina,-51.61639023,-69.23305511,SA Eastern Standard Time
Rio Rancho,-7,United States,35.28610992,-106.6705551,Mountain Standard Time
Rivera,-3,Uruguay,-30.89999962,-55.54999924,Uruguay Standard Time
Riverton,-7,United States,40.52222061,-111.9388885,Mountain Standard Time
Riyadh,3,Saudi Arabia,24.63333321,46.71666718,Arab Standard Time
Road Town,-4,Virgin Islands British,18.43333244,-64.6166687,SA Western Standard Time
Rodby,1,Denmark,54.69583511,11.38611126,Romance Standard Time
Rome,1,Italy,41.89999008,12.48333359,W. Europe Standard Time
Rosario,-3,Argentina,-32.93333435,-60.66666794,Argentina Standard Time
Roseau,-4,Dominica,15.30000019,-61.38333511,SA Western Standard Time
Rostock,1,Germany,54.09999847,12.08333302,W. Europe Standard Time
Rostov na Donu,3,Russia,47.23333359,39.68333435,Russian Standard Time
Rotterdam,1,Netherlands,51.91666794,4.483333111,W. Europe Standard Time
Rouiba,1,Algeria,36.733333,3.283333,W. Central Africa Standard Time
Rovaniemi,2,Finland,66.49694824,25.72472191,FLE Standard Time
Russell Springs,-6,United States,37.05611038,-85.07194519,Central Standard Time
Ryazan,3,Russia,54.59999847,39.70000076,Russian Standard Time
Rybinsk,3,Russia,58.04999924,38.81666565,Russian Standard Time
Sacramento,-8,United States,38.57361221,-121.4872208,Pacific Standard Time
Saint George's,-4,Grenada,12.05000019,-61.75,SA Western Standard Time
Saint John,-4,Canada,45.27305603,-66.0633316,Atlantic Standard Time
Saint-Denis,4,Reunion,-20.88333321,55.45000076,Arabian Standard Time
Saint-Pierre,-3,Saint Pierre and Miquelon,46.78305435,-56.18333435,St Pierre and Miquelon Standard Time
Saipan,10,Northern Mariana Islands,15.1833334,145.75,West Pacific Standard Time
Salem,-8,United States,44.93694305,-123.0272217,Pacific Standard Time
Salt Lake City,-7,United States,40.77166748,-111.8880539,Mountain Standard Time
Salta,-3,Argentina,-24.7891674,-65.40805817,SA Eastern Standard Time
Salto,-3,Uruguay,-31.39999962,-57.96666718,Uruguay Standard Time
Salvador,-3,Brazil,-11.03333378,-37.51638794,Bahia Brazil Standard Time
Salzburg,1,Austria,47.90000153,13.05000019,W. Europe Standard Time
Samara,4,Russia,53.13333511,50.09972382,Samara Standard Time
Samsun,2,Turkey,41.29277802,36.33139038,Turkey Standard Time
San Antonio,-6,United States,29.42499924,-98.4936142,Central Standard Time
San Bruno,-8,United States,37.62749863,-122.4313889,Pacific Standard Time
San Carlos,-7,Mexico,27.96388817,-111.0436096,US Mountain Standard Time
San Carlos,-3,Uruguay,-34.79999924,-54.91666794,Uruguay Standard Time
San Diego,-8,United States,32.71888733,-117.163887,Pacific Standard Time
San Francisco,-8,United States,37.78305435,-122.4333344,Pacific Standard Time
San Isidro,-6,Costa Rica,9.368888855,-83.70694733,Central America Standard Time
San Jose,-6,Costa Rica,9.933333397,-84.08333588,Central America Standard Time
San Jose,-8,United States,37.33333206,-121.9000015,Pacific Standard Time
San Juan,-3,Argentina,-31.53444481,-68.52694702,SA Eastern Standard Time
San Juan,-4,Puerto Rico,18.43333244,-66.1333313,SA Western Standard Time
San Lorenzo,-3,Argentina,-32.75,-60.76638794,Argentina Standard Time
San Luis,-3,Argentina,-33.31583405,-66.34750366,Argentina - San Luis Standard Time
San Luis Obispo,-8,United States,35.28277588,-120.6586075,Pacific Standard Time
San Marino,1,San Marino,43.95000076,12.44999981,W. Europe Standard Time
San Mateo,-8,United States,37.56666565,-122.3333359,Pacific Standard Time
San Pedro Sula,-6,Honduras,15.5,-88.03305817,Central America Standard Time
San Salvador,-6,El Salvador,13.69999981,-89.19999695,Central America Standard Time
San Sebastian,1,Spain,43.31666565,-1.983333349,Romance Standard Time
San Sebastian del Oeste,-6,Mexico,20.76111031,-104.8527756,Mexico Standard Time
Sanaa,3,Yemen,15.35000038,44.20000076,Arab Standard Time
Santa Ana,-6,El Salvador,13.99611092,-89.55249786,Central America Standard Time
Santa Clara,-5,Cuba,22.41638947,-79.96666718,Cuba Standard Time
Santa Clara,-8,United States,37.34999847,-121.9499969,Pacific Standard Time
Santa Cruz,8,Philippines,13.48055553,122.0325012,Singapore Standard Time
Santa Cruz de Tenerife,0,Spain,28.46666718,-16.25,GMT Standard Time
Santa Fe,-3,Argentina,-31.61666679,-60.70000076,Argentina Standard Time
Santa Fe,-7,United States,35.68166733,-105.9380569,Mountain Standard Time
Santa Rosa,-3,Argentina,-36.62749863,-64.28778076,SA Eastern Standard Time
Santa Rosa,-6,Honduras,14.76638889,-88.78305817,Central America Standard Time
Santarem,-3,Brazil,-2.440555573,-54.69861221,SA Eastern Standard Time
Santiago,-3,Chile,-33.44999695,-70.66670227,Chile Standard Time
Santiago,-6,Mexico,25.42777824,-100.1508331,Mexico Standard Time
Santiago de Cuba,-5,Cuba,20.01638794,-75.81639099,Cuba Standard Time
Santiago de los Caballeros,-4,Dominican Republic,19.45000076,-70.69999695,SA Western Standard Time
Santo Domingo,-4,Dominican Republic,18.48333359,-69.91666412,SA Western Standard Time
Sanxiang,8,China,22.35000038,113.4166641,China Standard Time
Sao Jose do Rio Preto,-3,Brazil,-20.80805588,-49.38083267,E. South America Standard Time
Sao Paulo,-3,Brazil,-22.43333244,-45.36666489,E. South America Standard Time
Sao Tome,0,Sao Tome and Principe,0.333333343,6.733333111,Greenwich Standard Time
Sapporo,9,Japan,43.05470276,141.3539124,Tokyo Standard Time
Sarajevo,1,Bosnia and Herzegovina,43.86666489,18.41666603,Central European Standard Time
Saransk,3,Russia,54.18333435,45.16666794,Russian Standard Time
Saskatoon,-6,Canada,52.12916565,-106.6702805,Canada Central Standard Time
Saxonburg,-5,United States,40.75,-79.81666565,Eastern Standard Time
Schaffhausen,1,Switzerland,47.70000076,8.633333206,W. Europe Standard Time
Schluechtern,1,Germany,50.34944534,9.525555611,W. Europe Standard Time
Seattle,-8,United States,47.62083435,-122.3475037,Pacific Standard Time
Secunderabad,5.5,India,17.49916649,78.54194641,India Standard Time
Semarang,7,Indonesia,-6.966666698,110.4333344,SE Asia Standard Time
Sendai,9,Japan,38.25,140.8833313,Tokyo Standard Time
Seoul,9,Korea South,37.54999924,126.9666672,Korea Standard Time
Sergiev Posad,3,Russia,56.31666565,38.1333313,Russian Standard Time
Sete,1,France,43.40166855,3.696666718,Romance Standard Time
Setif,1,Algeria,36.19112,5.41373,W. Central Africa Standard Time
Sevastopol,3,Russia,44.59972382,33.53305435,Crimean Standard Time
Severodonetsk,2,Ukraine,48.95027924,38.49750137,Ukraine Standard Time
Sevilla,1,Spain,37.38333511,-5.966666698,Romance Standard Time
Shanghai,8,China,31.23333359,121.4499969,China Standard Time
Shannon,0,Ireland,52.70000076,-8.916666985,GMT Standard Time
Sharjah,4,United Arab Emirates,25.37194443,55.41055679,Arabian Standard Time
Sharm El Sheikh,2,Egypt,27.97805595,34.39166641,Egypt Standard Time
Sheffield,0,United Kingdom,53.38305664,-1.464722276,GMT Standard Time
Shekou,8,China,22.48861122,113.9180527,China Standard Time
Shenyang,8,China,41.79999924,123.3833313,China Standard Time
Shenzhen,8,China,22.54999924,114.1166687,China Standard Time
Shijiazhuang,8,China,38.04999924,114.5,China Standard Time
Shikarpur,5,Pakistan,27.96166611,68.64221954,Pakistan Standard Time
Shimla,5.5,India,31.10361099,77.16444397,India Standard Time
Shiraz,3.5,Iran,29.60194397,52.53138733,Iran Standard Time
Sialkot,5,Pakistan,32.51666641,74.55527496,Pakistan Standard Time
Sibiu,2,Romania,45.78333282,24.14999962,FLE Standard Time
Sidi Bou Said,1,Tunisia,36.86999893,10.3413887,W. Central Africa Standard Time
Siem Reap,7,Cambodia,13.35888863,103.8616638,SE Asia Standard Time
Sigiriya,5.5,Sri Lanka,7.958055496,80.72916412,India Standard Time
Silang,8,Philippines,14.23055553,120.9749985,Singapore Standard Time
Simatai,8,China,40.6455574,117.2624969,China Standard Time
Simferopol,3,Russia,44.95000076,34.09972382,Crimean Standard Time
Sines,0,Portugal,37.95000076,-8.866666794,GMT Standard Time
Singapore,8,Singapore,1.299999952,103.8499985,Singapore Standard Time
Sittard,1,Netherlands,51,5.866666794,W. Europe Standard Time
Sivakasi,5.5,India,9.448611259,77.79805756,India Standard Time
Skopje,1,Macedonia,42,21.43330383,Central European Standard Time
Sligo,0,Ireland,54.28333282,-8.466666222,GMT Standard Time
Sliven,2,Bulgaria,42.69055557,26.33277702,FLE Standard Time
Sneek,1,Netherlands,53.03388977,5.661110878,W. Europe Standard Time
Sochi,3,Russia,43.56666565,39.75,Russian Standard Time
Sofia,2,Bulgaria,42.68330383,23.31669617,FLE Standard Time
Solovki,3,Russia,65.0166626,35.73333359,Russian Standard Time
Songkhla,7,Thailand,7.197500229,100.5977783,SE Asia Standard Time
Sousse,1,Tunisia,35.82555389,10.60833359,W. Central Africa Standard Time
South Jordan,-7,United States,40.56222153,-111.9297256,Mountain Standard Time
South Tarawa,12,Kiribati,1.316666722,172.9666595,Marshall Islands Standard Time
Southampton,0,United Kingdom,50.90972137,-1.404722214,GMT Standard Time
Spijkenisse,1,Netherlands,51.83333206,4.333333015,W. Europe Standard Time
Spokane,-8,United States,47.65361023,-117.4113922,Pacific Standard Time
Spring Hill,-5,United States,28.48305511,-82.53722382,Eastern Standard Time
St. Catharines,-5,Canada,43.16666794,-79.25,Eastern Standard Time
St. John's,-4,Antigua and Barbuda,17.11666679,-61.83333206,SA Western Standard Time
St. John's-CA,-3.5,Canada,47.57666779,-52.70111084,Newfoundland Standard Time
St. Louis,-6,United States,38.63333511,-90.19999695,Central Standard Time
St. Paul,-6,United States,44.94472122,-93.10277557,Central Standard Time
St. Petersburg,3,Russia,59.89439392,30.26420593,Russian Standard Time
Stamford,-5,United States,41.05527878,-73.53111267,Eastern Standard Time
Stanley,-3,Falkland Islands,-51.70000076,-57.84972382,Falkland Islands Standard Time
Stavanger,1,Norway,58.96666718,5.733333111,W. Europe Standard Time
Stavropol,3,Russia,45.06666565,41.96666718,Russian Standard Time
Steinkjer,1,Norway,64.01667023,11.5,W. Europe Standard Time
Stenungsund,1,Sweden,58.06666565,11.83333302,W. Europe Standard Time
Stockholm,1,Sweden,59.33300018,18.04999924,W. Europe Standard Time
Strasbourg,1,France,48.5830574,7.743888855,Romance Standard Time
Stuttgart,1,Germany,48.78333282,9.183333397,W. Europe Standard Time
Suifenhe,8,China,44.3955574,131.140274,China Standard Time
Sulaimaniya,3,Iraq,35.5616684,45.44055557,Arabic Standard Time
Sullana,-5,Peru,-4.891944408,-80.68416595,SA Pacific Standard Time
Sundsvall,1,Sweden,62.40000153,17.33333397,W. Europe Standard Time
Sunnyvale,-8,United States,37.36888885,-122.0352783,Pacific Standard Time
Surabaya,7,Indonesia,-7.283333302,112.7333298,SE Asia Standard Time
Surat,5.5,India,21.19499969,72.81944275,India Standard Time
Surprise,-7,United States,33.63833237,-112.4550018,US Mountain Standard Time
Suva,12,Fiji,-18.01333427,178.4166718,Fiji Standard Time
Suzdal,3,Russia,56.41666794,40.45000076,Russian Standard Time
Suzhou,8,China,33.63333511,117,China Standard Time
Swansea,0,United Kingdom,51.63333511,-3.950000048,GMT Standard Time
Swindon,0,United Kingdom,51.56138992,-1.765833378,GMT Standard Time
Sydney,10,Australia,-33.86666489,151.2166595,AUS Eastern Standard Time
Sydney,-4,Canada,46.15000153,-60.20000076,Atlantic Standard Time
Sylhet,6,Bangladesh,24.89777756,91.8713913,Bangladesh Standard Time
Syracuse,-5,United States,43.04805374,-76.14778137,Eastern Standard Time
Szombathely,1,Hungary,47.23555374,16.62138939,Central Europe Standard Time
Tacoma,-8,United States,47.25305557,-122.4430542,Pacific Standard Time
Tacuarembo,-3,Uruguay,-31.70000076,-55.98333359,Uruguay Standard Time
Taganrog,3,Russia,47.21666718,38.91666794,Russian Standard Time
Taguig,8,Philippines,14.52111149,121.0622253,Singapore Standard Time
Taian,8,China,36.18333435,117.1333313,China Standard Time
Taichung,8,Taiwan,24.14999962,120.6666641,Taipei Standard Time
Taif,3,Saudi Arabia,21.27722168,40.42111206,Arab Standard Time
Taiohae,-9.5,French Polynesia,-8.906666756,-140.1036072,Marquesas Islands Standard Time
Taipei,8,Taiwan,25.04999924,121.5249939,Taipei Standard Time
Taiyuan,8,China,37.89305496,112.5516663,China Standard Time
